# REGULATORY KYC AUDIT EXPORT
# FORMAT: PSV (PIPE DELIMITED)
# SOURCE: COMPLIANCE_MAIN_DB
verification_id|customer_id|document_type|id_number_masked|verification_vendor|confidence_score|facial_match_pct|screening_flags|verified_timestamp
KYC-13788|C58617|RESIDENCE_PERMIT|RESI-****-477|Onfido|0.81|91.7|HIGH_RISK_GEO;SUSPICIOUS_IP|2024-06-29 00:00:00
KYC-13789|C33994|RESIDENCE_PERMIT|RESI-****-803|IDnow|0.64|79.8|PEP_HIT;SANCTION_CLEAR|2024-08-19 00:00:00
KYC-13790|C34686|PASSPORT|PASS-****-287|Trulioo|0.95|87.6|EXPIRED_DOC|2024-07-28 00:00:00
KYC-13791|C76216|RESIDENCE_PERMIT|RESI-****-955|Onfido|0.78|76.7|CLEAR|2022-07-12 00:00:00
KYC-13792|C33995|NATIONAL_ID|NATI-****-275|Jumio|0.72|45.4|PEP_HIT;SANCTION_CLEAR|2022-10-13 00:00:00
KYC-13793|C48495|NATIONAL_ID|NATI-****-498|IDnow|0.53|78.5|HIGH_RISK_GEO;SUSPICIOUS_IP|2022-11-19 00:00:00
KYC-13794|C43352|RESIDENCE_PERMIT|RESI-****-976|Veriff|0.65|82.3|PEP_HIT;SANCTION_CLEAR|2022-02-21 00:00:00
KYC-13795|C65117|NATIONAL_ID|NATI-****-532|IDnow|0.46|51.5|PEP_HIT;SANCTION_CLEAR|2023-10-12 00:00:00
KYC-13796|C49569|NATIONAL_ID|NATI-****-129|Veriff|0.43|92.3|ADDRESS_MISMATCH_WARN|2023-08-08 00:00:00
KYC-13797|C87079|NATIONAL_ID|NATI-****-549|Onfido|0.54|53.2|PEP_HIT;SANCTION_CLEAR|2021-10-21 00:00:00
KYC-13798|C73179|RESIDENCE_PERMIT|RESI-****-347|Veriff|0.85|76.4|TAMPERED_DOC_SUSPECTED|2022-01-09 00:00:00
KYC-13799|C47279|RESIDENCE_PERMIT|RESI-****-346|Trulioo|0.86|94.4|TAMPERED_DOC_SUSPECTED|2023-07-24 00:00:00
KYC-13800|C32904|PASSPORT|PASS-****-109|Onfido|0.64|62.5|CLEAR|2024-11-24 00:00:00
KYC-13801|C76222|NATIONAL_ID|NATI-****-835|Veriff|0.74|39.4|CLEAR|2022-01-29 00:00:00
KYC-13802|C74711|PASSPORT|PASS-****-434|IDnow|0.82|43.0|PEP_HIT;SANCTION_CLEAR|2023-03-23 00:00:00
KYC-13803|C93740|PASSPORT|PASS-****-975|Jumio|0.77|82.8|PEP_HIT;SANCTION_CLEAR|2024-06-06 00:00:00
KYC-13804|C40036|RESIDENCE_PERMIT|RESI-****-104|Trulioo|0.41|93.3|CLEAR|2022-01-11 00:00:00
KYC-13805|C17663|PASSPORT|PASS-****-457|Trulioo|0.83|78.0|CLEAR|2022-11-13 00:00:00
KYC-13806|C10497|DRIVERS_LICENSE|DRIV-****-252|IDnow|0.37|87.5|CLEAR|2021-12-20 00:00:00
KYC-13807|C15259|RESIDENCE_PERMIT|RESI-****-502|Trulioo|0.55|43.4|TAMPERED_DOC_SUSPECTED|2022-04-14 00:00:00
KYC-13808|C33143|DRIVERS_LICENSE|DRIV-****-379|Trulioo|0.82|34.1|PEP_HIT;SANCTION_CLEAR|2022-02-11 00:00:00
KYC-13809|C56947|DRIVERS_LICENSE|DRIV-****-200|Jumio|0.82|91.8|CLEAR|2024-03-22 00:00:00
KYC-13810|C18423|PASSPORT|PASS-****-109|Onfido|0.7|81.5|TAMPERED_DOC_SUSPECTED|2022-01-20 00:00:00
KYC-13811|C63123|PASSPORT|PASS-****-315|IDnow|0.37|55.4|CLEAR|2023-03-31 00:00:00
KYC-13812|C70796|DRIVERS_LICENSE|DRIV-****-132|Trulioo|0.72|93.5|EXPIRED_DOC|2022-08-24 00:00:00
KYC-13813|C91984|DRIVERS_LICENSE|DRIV-****-398|Veriff|0.98|55.8|CLEAR|2023-12-29 00:00:00
KYC-13814|C31780|DRIVERS_LICENSE|DRIV-****-843|Veriff|0.76|56.5|CLEAR|2023-09-05 00:00:00
KYC-13815|C88014|NATIONAL_ID|NATI-****-431|IDnow|0.92|97.8|CLEAR|2023-01-18 00:00:00
KYC-13816|C50137|PASSPORT|PASS-****-163|Trulioo|0.95|54.8|CLEAR|2024-03-14 00:00:00
KYC-13817|C16689|PASSPORT|PASS-****-463|Jumio|0.59|68.9|EXPIRED_DOC|2021-09-20 00:00:00
KYC-13818|C83806|PASSPORT|PASS-****-896|Veriff|0.41|94.1|HIGH_RISK_GEO;SUSPICIOUS_IP|2023-03-06 00:00:00
KYC-13819|C15069|NATIONAL_ID|NATI-****-964|IDnow|0.39|43.5|ADDRESS_MISMATCH_WARN|2023-06-24 00:00:00
KYC-13820|C14873|DRIVERS_LICENSE|DRIV-****-192|Jumio|0.59|46.7|EXPIRED_DOC|2021-10-04 00:00:00
KYC-13821|C47331|DRIVERS_LICENSE|DRIV-****-994|Onfido|0.74|54.0|TAMPERED_DOC_SUSPECTED|2022-07-31 00:00:00
KYC-13822|C32170|PASSPORT|PASS-****-351|Veriff|0.83|34.6|ADDRESS_MISMATCH_WARN|2023-06-17 00:00:00
KYC-13823|C11047|PASSPORT|PASS-****-952|IDnow|0.38|62.8|CLEAR|2023-11-29 00:00:00
KYC-13824|C41957|NATIONAL_ID|NATI-****-187|Jumio|0.5|49.4|CLEAR|2022-05-03 00:00:00
KYC-13825|C62533|RESIDENCE_PERMIT|RESI-****-722|Trulioo|0.58|65.1|TAMPERED_DOC_SUSPECTED|2022-05-26 00:00:00
KYC-13826|C72169|RESIDENCE_PERMIT|RESI-****-489|Jumio|0.73|86.8|CLEAR|2024-07-27 00:00:00
KYC-13827|C84761|RESIDENCE_PERMIT|RESI-****-807|Jumio|0.54|92.9|PEP_HIT;SANCTION_CLEAR|2023-04-20 00:00:00
KYC-13828|C74514|RESIDENCE_PERMIT|RESI-****-567|Jumio|0.72|55.2|TAMPERED_DOC_SUSPECTED|2024-01-08 00:00:00
KYC-13829|C62997|NATIONAL_ID|NATI-****-634|Veriff|0.36|44.3|HIGH_RISK_GEO;SUSPICIOUS_IP|2024-08-13 00:00:00
KYC-13830|C21766|NATIONAL_ID|NATI-****-470|Veriff|0.46|53.9|CLEAR|2022-04-27 00:00:00
KYC-13831|C60472|PASSPORT|PASS-****-479|Veriff|0.95|57.4|EXPIRED_DOC|2023-09-01 00:00:00
KYC-13832|C22776|DRIVERS_LICENSE|DRIV-****-250|Veriff|0.69|38.8|CLEAR|2022-02-05 00:00:00
KYC-13833|C64964|RESIDENCE_PERMIT|RESI-****-679|Veriff|0.89|71.2|EXPIRED_DOC|2022-09-25 00:00:00
KYC-13834|C53681|DRIVERS_LICENSE|DRIV-****-824|Onfido|0.94|88.6|ADDRESS_MISMATCH_WARN|2024-03-17 00:00:00
KYC-13835|C74661|DRIVERS_LICENSE|DRIV-****-487|Onfido|0.89|31.3|CLEAR|2023-07-11 00:00:00
KYC-13836|C84586|PASSPORT|PASS-****-475|Trulioo|0.98|74.1|CLEAR|2023-10-29 00:00:00
KYC-13837|C51158|DRIVERS_LICENSE|DRIV-****-785|Trulioo|0.79|54.2|CLEAR|2024-01-22 00:00:00
KYC-13838|C76634|PASSPORT|PASS-****-980|Veriff|0.61|55.5|CLEAR|2021-10-30 00:00:00
KYC-13839|C79035|RESIDENCE_PERMIT|RESI-****-519|Trulioo|0.47|76.1|CLEAR|2022-09-08 00:00:00
KYC-13840|C34018|DRIVERS_LICENSE|DRIV-****-580|Trulioo|0.62|68.6|PEP_HIT;SANCTION_CLEAR|2023-12-13 00:00:00
KYC-13841|C43968|NATIONAL_ID|NATI-****-483|IDnow|0.54|76.5|CLEAR|2024-11-25 00:00:00
KYC-13842|C24601|DRIVERS_LICENSE|DRIV-****-861|IDnow|0.54|78.8|HIGH_RISK_GEO;SUSPICIOUS_IP|2024-10-11 00:00:00
KYC-13843|C93733|NATIONAL_ID|NATI-****-654|Onfido|0.83|35.5|PEP_HIT;SANCTION_CLEAR|2021-10-04 00:00:00
KYC-13844|C37975|RESIDENCE_PERMIT|RESI-****-282|IDnow|0.7|70.4|HIGH_RISK_GEO;SUSPICIOUS_IP|2024-03-30 00:00:00
KYC-13845|C94040|RESIDENCE_PERMIT|RESI-****-232|Onfido|0.54|75.9|ADDRESS_MISMATCH_WARN|2023-04-01 00:00:00
KYC-13846|C57875|PASSPORT|PASS-****-983|Trulioo|0.74|66.2|CLEAR|2024-02-16 00:00:00
KYC-13847|C73952|PASSPORT|PASS-****-509|Veriff|0.8|81.1|TAMPERED_DOC_SUSPECTED|2024-03-10 00:00:00
KYC-13848|C35800|PASSPORT|PASS-****-384|Veriff|0.91|90.3|PEP_HIT;SANCTION_CLEAR|2023-05-10 00:00:00
KYC-13849|C18917|NATIONAL_ID|NATI-****-986|Onfido|0.77|90.4|PEP_HIT;SANCTION_CLEAR|2024-04-03 00:00:00
KYC-13850|C66377|DRIVERS_LICENSE|DRIV-****-465|Onfido|0.98|95.2|CLEAR|2023-05-25 00:00:00
KYC-13851|C26347|DRIVERS_LICENSE|DRIV-****-299|Veriff|0.51|75.7|TAMPERED_DOC_SUSPECTED|2021-12-19 00:00:00
KYC-13852|C94014|DRIVERS_LICENSE|DRIV-****-943|Onfido|0.87|53.9|HIGH_RISK_GEO;SUSPICIOUS_IP|2022-01-06 00:00:00
KYC-13853|C78374|PASSPORT|PASS-****-677|Veriff|0.81|36.6|CLEAR|2024-01-14 00:00:00
KYC-13854|C97969|NATIONAL_ID|NATI-****-552|IDnow|0.92|52.1|CLEAR|2023-08-04 00:00:00
KYC-13855|C66988|NATIONAL_ID|NATI-****-267|Trulioo|0.85|82.2|HIGH_RISK_GEO;SUSPICIOUS_IP|2024-10-02 00:00:00
KYC-13856|C34841|RESIDENCE_PERMIT|RESI-****-172|Trulioo|0.46|85.9|TAMPERED_DOC_SUSPECTED|2024-07-19 00:00:00
KYC-13857|C37308|RESIDENCE_PERMIT|RESI-****-442|Trulioo|0.64|66.0|TAMPERED_DOC_SUSPECTED|2024-04-10 00:00:00
KYC-13858|C48096|DRIVERS_LICENSE|DRIV-****-448|IDnow|0.56|71.8|PEP_HIT;SANCTION_CLEAR|2022-03-28 00:00:00
KYC-13859|C96913|PASSPORT|PASS-****-766|Onfido|0.52|41.1|CLEAR|2022-06-06 00:00:00
KYC-13860|C29751|PASSPORT|PASS-****-976|Veriff|0.77|33.1|TAMPERED_DOC_SUSPECTED|2024-01-01 00:00:00
KYC-13861|C55341|NATIONAL_ID|NATI-****-807|Onfido|0.55|87.1|CLEAR|2022-01-27 00:00:00
KYC-13862|C69182|RESIDENCE_PERMIT|RESI-****-810|Onfido|0.75|58.7|HIGH_RISK_GEO;SUSPICIOUS_IP|2023-11-21 00:00:00
KYC-13863|C43194|PASSPORT|PASS-****-807|Jumio|0.4|95.1|CLEAR|2021-10-09 00:00:00
KYC-13864|C19707|PASSPORT|PASS-****-409|Onfido|0.75|78.8|CLEAR|2023-01-31 00:00:00
KYC-13865|C80980|PASSPORT|PASS-****-489|IDnow|0.38|75.0|PEP_HIT;SANCTION_CLEAR|2024-10-20 00:00:00
KYC-13866|C67107|DRIVERS_LICENSE|DRIV-****-446|Jumio|0.94|97.3|PEP_HIT;SANCTION_CLEAR|2024-08-29 00:00:00
KYC-13867|C24791|DRIVERS_LICENSE|DRIV-****-775|Onfido|0.55|71.6|PEP_HIT;SANCTION_CLEAR|2022-01-22 00:00:00
KYC-13868|C93239|RESIDENCE_PERMIT|RESI-****-718|Trulioo|0.46|57.1|HIGH_RISK_GEO;SUSPICIOUS_IP|2022-05-07 00:00:00
KYC-13869|C30590|NATIONAL_ID|NATI-****-833|Veriff|0.96|80.4|CLEAR|2023-07-13 00:00:00
KYC-13870|C71356|PASSPORT|PASS-****-756|Jumio|0.74|94.3|ADDRESS_MISMATCH_WARN|2023-08-30 00:00:00
KYC-13871|C56986|NATIONAL_ID|NATI-****-268|Veriff|0.79|74.0|CLEAR|2022-12-21 00:00:00
KYC-13872|C22970|PASSPORT|PASS-****-608|Veriff|0.91|75.6|PEP_HIT;SANCTION_CLEAR|2023-01-09 00:00:00
KYC-13873|C24984|PASSPORT|PASS-****-895|Veriff|0.81|51.3|EXPIRED_DOC|2024-05-26 00:00:00
KYC-13874|C87038|RESIDENCE_PERMIT|RESI-****-158|Onfido|0.81|39.1|CLEAR|2024-05-08 00:00:00
KYC-13875|C84596|NATIONAL_ID|NATI-****-164|Trulioo|0.66|91.5|TAMPERED_DOC_SUSPECTED|2023-03-04 00:00:00
KYC-13876|C12466|NATIONAL_ID|NATI-****-837|Jumio|0.76|61.1|ADDRESS_MISMATCH_WARN|2023-05-06 00:00:00
KYC-13877|C12902|NATIONAL_ID|NATI-****-456|Veriff|0.86|71.8|EXPIRED_DOC|2023-12-17 00:00:00
KYC-13878|C28060|RESIDENCE_PERMIT|RESI-****-374|Veriff|0.86|61.8|PEP_HIT;SANCTION_CLEAR|2023-11-15 00:00:00
KYC-13879|C50743|PASSPORT|PASS-****-355|Onfido|0.59|63.7|CLEAR|2022-03-26 00:00:00
KYC-13880|C40044|NATIONAL_ID|NATI-****-683|Jumio|0.43|47.9|CLEAR|2021-10-29 00:00:00
KYC-13881|C64388|DRIVERS_LICENSE|DRIV-****-489|IDnow|0.61|53.7|CLEAR|2024-03-20 00:00:00
KYC-13882|C33985|NATIONAL_ID|NATI-****-368|Onfido|0.38|82.1|TAMPERED_DOC_SUSPECTED|2024-03-28 00:00:00
KYC-13883|C67182|PASSPORT|PASS-****-466|Onfido|0.78|92.8|PEP_HIT;SANCTION_CLEAR|2022-05-21 00:00:00
KYC-13884|C20721|PASSPORT|PASS-****-510|Trulioo|0.38|87.8|PEP_HIT;SANCTION_CLEAR|2022-04-28 00:00:00
KYC-13885|C21383|NATIONAL_ID|NATI-****-476|Onfido|0.57|37.3|PEP_HIT;SANCTION_CLEAR|2023-03-14 00:00:00
KYC-13886|C80499|DRIVERS_LICENSE|DRIV-****-585|Trulioo|0.66|90.5|CLEAR|2024-09-17 00:00:00
KYC-13887|C20867|RESIDENCE_PERMIT|RESI-****-624|Trulioo|0.62|88.2|EXPIRED_DOC|2023-10-18 00:00:00
KYC-13888|C15815|PASSPORT|PASS-****-448|Veriff|0.63|78.1|EXPIRED_DOC|2023-12-04 00:00:00
KYC-13889|C45510|NATIONAL_ID|NATI-****-935|Veriff|0.46|39.5|CLEAR|2023-06-21 00:00:00
KYC-13890|C60875|NATIONAL_ID|NATI-****-710|Onfido|0.82|74.1|ADDRESS_MISMATCH_WARN|2024-01-16 00:00:00
KYC-13891|C95741|DRIVERS_LICENSE|DRIV-****-895|Trulioo|0.48|48.7|CLEAR|2022-06-24 00:00:00
KYC-13892|C19730|DRIVERS_LICENSE|DRIV-****-998|Veriff|0.83|89.1|PEP_HIT;SANCTION_CLEAR|2023-10-23 00:00:00
KYC-13893|C66020|DRIVERS_LICENSE|DRIV-****-394|Onfido|0.82|98.1|HIGH_RISK_GEO;SUSPICIOUS_IP|2024-08-16 00:00:00
KYC-13894|C36422|NATIONAL_ID|NATI-****-418|Jumio|0.62|36.8|ADDRESS_MISMATCH_WARN|2023-08-25 00:00:00
KYC-13895|C97038|NATIONAL_ID|NATI-****-773|Jumio|0.9|91.6|CLEAR|2022-11-08 00:00:00
KYC-13896|C98739|RESIDENCE_PERMIT|RESI-****-906|Onfido|0.8|56.9|ADDRESS_MISMATCH_WARN|2023-02-24 00:00:00
KYC-13897|C40717|NATIONAL_ID|NATI-****-111|Trulioo|0.84|60.7|TAMPERED_DOC_SUSPECTED|2023-03-30 00:00:00
KYC-13898|C63063|PASSPORT|PASS-****-549|Onfido|0.53|74.6|HIGH_RISK_GEO;SUSPICIOUS_IP|2021-10-23 00:00:00
KYC-13899|C60811|DRIVERS_LICENSE|DRIV-****-808|Onfido|0.43|77.3|PEP_HIT;SANCTION_CLEAR|2023-03-19 00:00:00
KYC-13900|C55033|PASSPORT|PASS-****-482|IDnow|0.62|44.2|EXPIRED_DOC|2022-10-30 00:00:00
KYC-13901|C94918|PASSPORT|PASS-****-321|Veriff|0.52|87.9|CLEAR|2023-12-12 00:00:00
KYC-13902|C99472|PASSPORT|PASS-****-987|Trulioo|0.88|49.2|PEP_HIT;SANCTION_CLEAR|2022-12-26 00:00:00
KYC-13903|C21040|NATIONAL_ID|NATI-****-784|Jumio|0.62|88.1|HIGH_RISK_GEO;SUSPICIOUS_IP|2023-02-15 00:00:00
KYC-13904|C42333|DRIVERS_LICENSE|DRIV-****-391|IDnow|0.64|66.1|ADDRESS_MISMATCH_WARN|2024-01-05 00:00:00
KYC-13905|C54863|NATIONAL_ID|NATI-****-921|Veriff|0.69|98.1|PEP_HIT;SANCTION_CLEAR|2022-02-19 00:00:00
KYC-13906|C84377|PASSPORT|PASS-****-968|Jumio|0.65|90.1|EXPIRED_DOC|2022-12-24 00:00:00
KYC-13907|C19363|PASSPORT|PASS-****-228|Veriff|0.64|56.9|CLEAR|2023-12-24 00:00:00
KYC-13908|C91721|RESIDENCE_PERMIT|RESI-****-293|Onfido|0.52|68.1|CLEAR|2023-06-03 00:00:00
KYC-13909|C30339|DRIVERS_LICENSE|DRIV-****-246|Onfido|0.54|85.6|PEP_HIT;SANCTION_CLEAR|2022-08-28 00:00:00
KYC-13910|C24832|RESIDENCE_PERMIT|RESI-****-239|Veriff|0.49|50.8|CLEAR|2023-02-03 00:00:00
KYC-13911|C47569|DRIVERS_LICENSE|DRIV-****-493|Veriff|0.86|98.2|CLEAR|2024-08-18 00:00:00
KYC-13912|C87543|NATIONAL_ID|NATI-****-437|Onfido|0.69|84.2|EXPIRED_DOC|2023-10-01 00:00:00
KYC-13913|C80069|DRIVERS_LICENSE|DRIV-****-210|Veriff|0.97|37.9|HIGH_RISK_GEO;SUSPICIOUS_IP|2024-03-12 00:00:00
KYC-13914|C43761|PASSPORT|PASS-****-539|Trulioo|0.7|50.5|CLEAR|2022-10-25 00:00:00
KYC-13915|C88960|PASSPORT|PASS-****-811|Trulioo|0.58|91.8|CLEAR|2023-04-25 00:00:00
KYC-13916|C86491|NATIONAL_ID|NATI-****-180|Veriff|0.73|76.0|EXPIRED_DOC|2024-08-11 00:00:00
KYC-13917|C84692|PASSPORT|PASS-****-276|Veriff|0.94|83.1|EXPIRED_DOC|2023-12-31 00:00:00
KYC-13918|C16096|PASSPORT|PASS-****-233|Onfido|0.47|86.1|CLEAR|2024-07-10 00:00:00
KYC-13919|C85103|NATIONAL_ID|NATI-****-778|IDnow|0.56|98.6|CLEAR|2024-10-22 00:00:00
KYC-13920|C12620|DRIVERS_LICENSE|DRIV-****-612|IDnow|0.56|95.4|EXPIRED_DOC|2021-10-08 00:00:00
KYC-13921|C50590|NATIONAL_ID|NATI-****-386|Trulioo|0.6|44.9|HIGH_RISK_GEO;SUSPICIOUS_IP|2024-01-01 00:00:00
KYC-13922|C46615|RESIDENCE_PERMIT|RESI-****-397|Trulioo|0.43|48.9|HIGH_RISK_GEO;SUSPICIOUS_IP|2022-11-05 00:00:00
KYC-13923|C86440|PASSPORT|PASS-****-388|Onfido|0.56|87.1|HIGH_RISK_GEO;SUSPICIOUS_IP|2024-06-30 00:00:00
KYC-13924|C29008|DRIVERS_LICENSE|DRIV-****-681|Trulioo|0.63|89.0|PEP_HIT;SANCTION_CLEAR|2024-04-30 00:00:00
KYC-13925|C24254|NATIONAL_ID|NATI-****-374|IDnow|0.43|56.2|CLEAR|2023-09-03 00:00:00
KYC-13926|C38998|NATIONAL_ID|NATI-****-873|Jumio|0.95|81.2|CLEAR|2024-10-06 00:00:00
KYC-13927|C31260|DRIVERS_LICENSE|DRIV-****-245|Onfido|0.6|53.9|CLEAR|2024-09-13 00:00:00
KYC-13928|C10421|DRIVERS_LICENSE|DRIV-****-587|Trulioo|0.76|38.3|TAMPERED_DOC_SUSPECTED|2023-05-17 00:00:00
KYC-13929|C21705|NATIONAL_ID|NATI-****-745|Veriff|0.99|75.0|HIGH_RISK_GEO;SUSPICIOUS_IP|2022-03-04 00:00:00
KYC-13930|C52332|PASSPORT|PASS-****-174|IDnow|0.69|56.0|EXPIRED_DOC|2022-08-29 00:00:00
KYC-13931|C80393|DRIVERS_LICENSE|DRIV-****-262|IDnow|0.78|49.9|CLEAR|2021-11-25 00:00:00
KYC-13932|C17340|NATIONAL_ID|NATI-****-697|IDnow|0.79|88.3|HIGH_RISK_GEO;SUSPICIOUS_IP|2023-06-20 00:00:00
KYC-13933|C49448|DRIVERS_LICENSE|DRIV-****-228|Jumio|0.71|31.4|CLEAR|2023-10-09 00:00:00
KYC-13934|C10663|RESIDENCE_PERMIT|RESI-****-530|Trulioo|0.96|35.3|CLEAR|2022-09-24 00:00:00
KYC-13935|C66549|RESIDENCE_PERMIT|RESI-****-162|Veriff|0.71|95.9|CLEAR|2022-06-18 00:00:00
KYC-13936|C22618|PASSPORT|PASS-****-603|IDnow|0.65|76.2|ADDRESS_MISMATCH_WARN|2022-03-01 00:00:00
KYC-13937|C39853|RESIDENCE_PERMIT|RESI-****-408|Jumio|0.64|82.8|PEP_HIT;SANCTION_CLEAR|2022-08-08 00:00:00
KYC-13938|C99248|NATIONAL_ID|NATI-****-903|IDnow|0.55|80.4|CLEAR|2021-12-11 00:00:00
KYC-13939|C12576|DRIVERS_LICENSE|DRIV-****-266|Trulioo|0.77|75.9|TAMPERED_DOC_SUSPECTED|2022-10-16 00:00:00
KYC-13940|C88586|NATIONAL_ID|NATI-****-950|Jumio|0.92|93.2|EXPIRED_DOC|2023-04-14 00:00:00
KYC-13941|C72458|PASSPORT|PASS-****-825|Veriff|0.99|38.4|TAMPERED_DOC_SUSPECTED|2024-01-16 00:00:00
KYC-13942|C99332|NATIONAL_ID|NATI-****-953|Trulioo|0.42|66.6|TAMPERED_DOC_SUSPECTED|2021-10-17 00:00:00
KYC-13943|C32028|NATIONAL_ID|NATI-****-933|Trulioo|0.46|84.8|PEP_HIT;SANCTION_CLEAR|2024-03-20 00:00:00
KYC-13944|C59337|PASSPORT|PASS-****-533|Jumio|0.43|61.5|TAMPERED_DOC_SUSPECTED|2023-08-26 00:00:00
KYC-13945|C62298|RESIDENCE_PERMIT|RESI-****-774|IDnow|0.49|68.3|ADDRESS_MISMATCH_WARN|2024-11-02 00:00:00
KYC-13946|C37575|PASSPORT|PASS-****-697|Jumio|0.79|73.0|PEP_HIT;SANCTION_CLEAR|2024-01-21 00:00:00
KYC-13947|C10823|PASSPORT|PASS-****-315|Onfido|0.51|63.7|HIGH_RISK_GEO;SUSPICIOUS_IP|2022-10-06 00:00:00
KYC-13948|C77700|NATIONAL_ID|NATI-****-590|Onfido|0.65|86.9|HIGH_RISK_GEO;SUSPICIOUS_IP|2022-03-01 00:00:00
KYC-13949|C88373|DRIVERS_LICENSE|DRIV-****-544|IDnow|0.37|96.2|CLEAR|2022-06-01 00:00:00
KYC-13950|C62515|DRIVERS_LICENSE|DRIV-****-421|Veriff|0.39|76.7|TAMPERED_DOC_SUSPECTED|2022-05-26 00:00:00
KYC-13951|C80462|PASSPORT|PASS-****-671|Trulioo|0.56|38.3|ADDRESS_MISMATCH_WARN|2023-10-19 00:00:00
KYC-13952|C64725|DRIVERS_LICENSE|DRIV-****-568|Onfido|0.93|70.8|HIGH_RISK_GEO;SUSPICIOUS_IP|2022-06-03 00:00:00
KYC-13953|C12618|DRIVERS_LICENSE|DRIV-****-866|Onfido|0.57|55.6|EXPIRED_DOC|2022-04-03 00:00:00
KYC-13954|C32197|PASSPORT|PASS-****-343|IDnow|0.72|59.1|HIGH_RISK_GEO;SUSPICIOUS_IP|2022-11-11 00:00:00
KYC-13955|C18965|PASSPORT|PASS-****-362|Trulioo|0.38|54.2|EXPIRED_DOC|2023-04-07 00:00:00
KYC-13956|C41207|NATIONAL_ID|NATI-****-327|Veriff|0.48|62.4|PEP_HIT;SANCTION_CLEAR|2024-06-05 00:00:00
KYC-13957|C88306|NATIONAL_ID|NATI-****-448|Onfido|0.75|54.3|EXPIRED_DOC|2022-09-25 00:00:00
KYC-13958|C56689|NATIONAL_ID|NATI-****-831|Trulioo|0.67|69.0|PEP_HIT;SANCTION_CLEAR|2024-07-16 00:00:00
KYC-13959|C38674|DRIVERS_LICENSE|DRIV-****-287|IDnow|0.73|86.9|TAMPERED_DOC_SUSPECTED|2022-08-08 00:00:00
KYC-13960|C77462|RESIDENCE_PERMIT|RESI-****-893|Veriff|0.37|64.0|CLEAR|2024-06-06 00:00:00
KYC-13961|C25098|NATIONAL_ID|NATI-****-492|Trulioo|0.42|30.9|ADDRESS_MISMATCH_WARN|2024-06-19 00:00:00
KYC-13962|C10284|NATIONAL_ID|NATI-****-442|Veriff|0.48|39.7|HIGH_RISK_GEO;SUSPICIOUS_IP|2023-07-15 00:00:00
KYC-13963|C82887|DRIVERS_LICENSE|DRIV-****-274|Onfido|0.39|87.5|CLEAR|2023-10-28 00:00:00
KYC-13964|C91319|DRIVERS_LICENSE|DRIV-****-147|Veriff|0.65|79.3|ADDRESS_MISMATCH_WARN|2022-03-10 00:00:00
KYC-13965|C66362|RESIDENCE_PERMIT|RESI-****-767|Trulioo|0.53|90.4|ADDRESS_MISMATCH_WARN|2022-11-19 00:00:00
KYC-13966|C83083|PASSPORT|PASS-****-392|Onfido|0.49|81.0|EXPIRED_DOC|2021-12-03 00:00:00
KYC-13967|C31421|NATIONAL_ID|NATI-****-695|Veriff|0.92|39.3|CLEAR|2023-04-18 00:00:00
KYC-13968|C41548|RESIDENCE_PERMIT|RESI-****-718|Jumio|0.92|87.5|HIGH_RISK_GEO;SUSPICIOUS_IP|2022-02-24 00:00:00
KYC-13969|C57934|RESIDENCE_PERMIT|RESI-****-526|Trulioo|0.53|99.5|CLEAR|2024-07-21 00:00:00
KYC-13970|C67181|DRIVERS_LICENSE|DRIV-****-787|Veriff|0.86|89.5|CLEAR|2023-01-17 00:00:00
KYC-13971|C55190|NATIONAL_ID|NATI-****-596|Veriff|0.36|35.8|CLEAR|2022-12-18 00:00:00
KYC-13972|C53291|DRIVERS_LICENSE|DRIV-****-783|Trulioo|0.67|68.0|EXPIRED_DOC|2021-10-24 00:00:00
KYC-13973|C77610|NATIONAL_ID|NATI-****-670|Veriff|0.71|98.4|PEP_HIT;SANCTION_CLEAR|2023-02-09 00:00:00
KYC-13974|C36024|DRIVERS_LICENSE|DRIV-****-104|Jumio|0.87|43.1|EXPIRED_DOC|2022-03-30 00:00:00
KYC-13975|C85373|NATIONAL_ID|NATI-****-730|IDnow|0.71|48.5|HIGH_RISK_GEO;SUSPICIOUS_IP|2024-01-16 00:00:00
KYC-13976|C58688|RESIDENCE_PERMIT|RESI-****-572|Veriff|0.72|68.5|ADDRESS_MISMATCH_WARN|2024-09-30 00:00:00
KYC-13977|C22346|NATIONAL_ID|NATI-****-141|Trulioo|0.48|84.9|TAMPERED_DOC_SUSPECTED|2022-09-11 00:00:00
KYC-13978|C61273|DRIVERS_LICENSE|DRIV-****-549|Veriff|0.74|96.5|CLEAR|2022-05-16 00:00:00
KYC-13979|C59117|RESIDENCE_PERMIT|RESI-****-669|Veriff|0.42|60.2|HIGH_RISK_GEO;SUSPICIOUS_IP|2023-10-12 00:00:00
KYC-13980|C75459|NATIONAL_ID|NATI-****-636|Jumio|0.91|75.0|CLEAR|2022-10-29 00:00:00
KYC-13981|C60340|DRIVERS_LICENSE|DRIV-****-464|IDnow|0.71|89.7|CLEAR|2021-10-17 00:00:00
KYC-13982|C47876|RESIDENCE_PERMIT|RESI-****-576|Jumio|0.51|52.2|CLEAR|2023-11-09 00:00:00
KYC-13983|C10232|DRIVERS_LICENSE|DRIV-****-966|Jumio|0.83|70.4|PEP_HIT;SANCTION_CLEAR|2021-12-26 00:00:00
